timestamp,metric,unit,region,value
2025-12-02T18:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-02T19:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-02T20:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-02T21:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-02T22:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-02T23:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-03T00:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-03T01:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-03T02:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-03T03:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-03T04:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-03T05:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0
2025-12-03T06:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0173
2025-12-03T07:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.0741
2025-12-03T08:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.3319
2025-12-03T09:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.4718
2025-12-03T10:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.4897
2025-12-03T11:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.5175
2025-12-03T12:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.5359
2025-12-03T13:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.5335
2025-12-03T14:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_SA1,0.4181
2025-12-02T15:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T16:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T17:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T18:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T19:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T20:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T21:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T22:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T23:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T00:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T01:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T02:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T03:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T04:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T05:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T06:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T07:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T08:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T09:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T10:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T11:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T12:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T13:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-03T14:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_TAS1,0.0
2025-12-02T15:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.372
2025-12-02T16:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.174
2025-12-02T17:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0507
2025-12-02T18:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0007
2025-12-02T19:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-02T20:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-02T21:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-02T22:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-02T23:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-03T00:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-03T01:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-03T02:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-03T03:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-03T04:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-03T05:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0
2025-12-03T06:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.0535
2025-12-03T07:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.1972
2025-12-03T08:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.397
2025-12-03T09:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.399
2025-12-03T10:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.4018
2025-12-03T11:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.4087
2025-12-03T12:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.4087
2025-12-03T13:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.451
2025-12-03T14:00:00+10:00,curtailment_solar_utility_energy,MWh,curtailment_solar_utility_energy_VIC1,0.4612
2025-12-02T15:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.3224
2025-12-02T16:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.2235
2025-12-02T17:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.1421
2025-12-02T18:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0087
2025-12-02T19:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-02T20:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-02T21:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-02T22:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-02T23:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-03T00:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-03T01:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-03T02:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-03T03:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-03T04:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-03T05:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0
2025-12-03T06:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0128
2025-12-03T07:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0263
2025-12-03T08:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0081
2025-12-03T09:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0516
2025-12-03T10:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0931
2025-12-03T11:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.0857
2025-12-03T12:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.1053
2025-12-03T13:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.1623
2025-12-03T14:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_NSW1,0.1356
2025-12-02T15:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.3229
2025-12-02T16:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.3022
2025-12-02T17:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0541
2025-12-02T18:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0
2025-12-02T19:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0
2025-12-02T20:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0
2025-12-02T21:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0
2025-12-02T22:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0
2025-12-02T23:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0
2025-12-03T00:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0001
2025-12-03T01:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0024
2025-12-03T02:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0024
2025-12-03T03:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0024
2025-12-03T04:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0012
2025-12-03T05:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0
2025-12-03T06:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0108
2025-12-03T07:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.3043
2025-12-03T08:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.3379
2025-12-03T09:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.2145
2025-12-03T10:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0983
2025-12-03T11:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0865
2025-12-03T12:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0925
2025-12-03T13:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.129
2025-12-03T14:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_QLD1,0.0763
2025-12-02T15:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0696
2025-12-02T16:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0588
2025-12-02T17:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0148
2025-12-02T18:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0
2025-12-02T19:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0
2025-12-02T20:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0
2025-12-02T21:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0
2025-12-02T22:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0
2025-12-02T23:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0
2025-12-03T00:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0
2025-12-03T01:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0
2025-12-03T02:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0006
2025-12-03T03:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0019
2025-12-03T04:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.003
2025-12-03T05:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0046
2025-12-03T06:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0355
2025-12-03T07:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.0936
2025-12-03T08:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.3061
2025-12-03T09:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.5405
2025-12-03T10:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.6916
2025-12-03T11:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.7046
2025-12-03T12:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.6779
2025-12-03T13:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.6069
2025-12-03T14:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_SA1,0.5832
2025-12-02T15:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-02T16:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0006
2025-12-02T17:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-02T18:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-02T19:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-02T20:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-02T21:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-02T22:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-02T23:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T00:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T01:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T02:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T03:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T04:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T05:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T06:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T07:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T08:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T09:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T10:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T11:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T12:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-03T13:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0002
2025-12-03T14:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_TAS1,0.0
2025-12-02T15:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.3541
2025-12-02T16:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.3095
2025-12-02T17:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0865
2025-12-02T18:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-02T19:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-02T20:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-02T21:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-02T22:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-02T23:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-03T00:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-03T01:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-03T02:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-03T03:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-03T04:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-03T05:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.0
2025-12-03T06:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.6575
2025-12-03T07:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,0.7765
2025-12-03T08:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,1.0923
2025-12-03T09:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,1.9066
2025-12-03T10:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,2.0597
2025-12-03T11:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,2.0356
2025-12-03T12:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,2.0289
2025-12-03T13:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,2.1977
2025-12-03T14:00:00+10:00,curtailment_wind_energy,MWh,curtailment_wind_energy_VIC1,2.1738
2025-12-02T15:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,2.3914
2025-12-02T16:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,1.7287
2025-12-02T17:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.6715
2025-12-02T18:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0101
2025-12-02T19:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-02T20:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-02T21:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-02T22:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-02T23:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-03T00:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-03T01:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-03T02:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-03T03:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-03T04:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0
2025-12-03T05:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.0002
2025-12-03T06:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.3042
2025-12-03T07:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,0.9932
2025-12-03T08:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,1.6068
2025-12-03T09:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,2.4779
2025-12-03T10:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,2.7266
2025-12-03T11:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,2.6434
2025-12-03T12:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,2.6262
2025-12-03T13:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,3.4413
2025-12-03T14:00:00+10:00,curtailment_energy,MWh,curtailment_energy_NSW1,2.8399
2025-12-02T15:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.515
2025-12-02T16:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.2156
2025-12-02T17:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.2309
2025-12-02T18:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0016
2025-12-02T19:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0
2025-12-02T20:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0
2025-12-02T21:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0
2025-12-02T22:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0
2025-12-02T23:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0
2025-12-03T00:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0001
2025-12-03T01:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0024
2025-12-03T02:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0024
2025-12-03T03:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0024
2025-12-03T04:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0012
2025-12-03T05:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.0
2025-12-03T06:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.068
2025-12-03T07:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,0.7623
2025-12-03T08:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.627
2025-12-03T09:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.7499
2025-12-03T10:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.9457
2025-12-03T11:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.9371
2025-12-03T12:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.6937
2025-12-03T13:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.2876
2025-12-03T14:00:00+10:00,curtailment_energy,MWh,curtailment_energy_QLD1,1.3427
2025-12-02T15:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.3535
2025-12-02T16:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.175
2025-12-02T17:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0793
2025-12-02T18:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0
2025-12-02T19:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0
2025-12-02T20:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0
2025-12-02T21:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0
2025-12-02T22:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0
2025-12-02T23:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0
2025-12-03T00:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0
2025-12-03T01:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0
2025-12-03T02:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0006
2025-12-03T03:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0019
2025-12-03T04:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.003
2025-12-03T05:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0046
2025-12-03T06:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.0528
2025-12-03T07:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.1677
2025-12-03T08:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,0.638
2025-12-03T09:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,1.0123
2025-12-03T10:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,1.1813
2025-12-03T11:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,1.2221
2025-12-03T12:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,1.2138
2025-12-03T13:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,1.1404
2025-12-03T14:00:00+10:00,curtailment_energy,MWh,curtailment_energy_SA1,1.0013
2025-12-02T15:00:00+10:00,curtailment_energy,MWh,curtailment_energy_TAS1,0.0
2025-12-02T16:00:00+10:00,curtailment_energy,MWh,curtailment_energy_TAS1,0.0006
2025-12-02T17:00:00+10:00,curtailment_energy,MWh,curtailment_energy_TAS1,0.0
2025-12-02T18:00:00+10:00,curtailment_energy,MWh,curtailment_energy_TAS1,0.0
2025-12-02T19:00:00+10:00,curtailment_energy,MWh,curtailment_energy_TAS1,0.0
2025-12-02T20:00:00+10:00,curtailment_energy,MWh,curtailment_energy_TAS1,0.0
2025-12-02T21:00:00+10:00,curtailment_energy,MWh,curtailment_energy_TAS1,0.0
2025-12-02T22:00:00+10:00,curtailment_energy,MWh,curtailment_energy_TAS1,0.0
